time_s,g5_roll,ahrs_roll,gps_turn_rate_bank_deg,g5_slip_raw,mag_turn_rate_bank_deg,yaw_gyro_turn_rate_bank_deg,fused_turn_rate_bank_deg,accel_roll_deg,roll_correction_target_deg,magnetic_roll_deg,magnetic_roll_innovation_deg,magnetic_roll_disagreement_deg,magnetic_roll_valid,error
324.684495,-1.090000,-2.980857,0.205334,nan,-14.259533,-0.785039,0.205334,-10.273224,0.205334,-2.927683,0.053174,6.027870,1,-1.890857
324.882563,-0.860000,-2.266761,0.354900,nan,0.338042,0.093701,0.354900,-10.728809,0.354900,-1.405225,0.861536,1.840543,1,-1.406761
325.099941,-0.690000,-1.841954,0.271997,nan,8.895955,-0.220671,0.271997,-8.445378,0.271997,-0.431864,1.410091,4.229650,1,-1.151954
325.284653,-0.950000,-1.555131,0.236673,nan,6.238029,-0.394413,0.236673,-8.349381,0.236673,-0.712168,0.842963,3.693244,1,-0.605131
325.483184,-1.160000,-2.011782,0.201094,nan,-2.722455,1.002849,-2.214807,-6.039754,-2.214807,-3.152616,-1.140834,0.123075,1,-0.851782
325.682459,-1.460000,-2.336879,0.166861,nan,6.450736,3.044710,0.166861,-9.885571,0.166861,-1.636963,0.699916,1.378140,1,-0.876879
325.890623,-1.440000,-2.422828,-0.002982,nan,11.880972,2.475238,-0.002982,-11.270303,-0.002982,-0.889749,1.533079,1.543475,1,-0.982828
326.178993,-1.210000,-2.979628,-0.071190,nan,11.145885,3.244610,-0.042221,-11.833263,-0.042221,-1.219937,1.759692,3.955700,1,-1.769628
326.282799,-1.040000,-3.816894,-0.122924,nan,38.429569,3.111207,-0.122924,-10.092918,-0.122924,4.009169,7.826063,1.455686,1,-2.776894
326.482265,-0.890000,-3.588745,-0.181800,nan,39.273014,2.546199,-0.181800,-6.419906,-0.181800,3.574343,7.163088,5.515400,1,-2.698745
326.683556,-0.660000,-3.853590,-0.096718,nan,35.886528,2.662415,-4.255543,-10.397062,-4.255543,4.357203,8.210793,6.864398,1,-3.193590
326.883574,-0.620000,-3.090688,-0.134729,nan,34.582821,2.300267,-3.479533,-8.362009,-3.479533,4.960728,8.051415,4.931076,1,-2.470687
327.131153,-0.540000,-1.920830,-0.215901,nan,36.169552,3.560597,-0.215901,-7.087270,-0.215901,6.958708,8.879539,1.579443,1,-1.380830
327.282521,-0.170000,-1.805710,0.036773,nan,37.700802,2.569753,-2.885509,-7.305705,-2.885509,8.014259,9.819970,0.212914,1,-1.635710
327.483801,0.050000,-1.405808,0.062926,nan,33.269985,1.617513,0.062926,-7.220656,0.062926,7.739100,9.144909,1.690422,1,-1.455808
327.682466,0.010000,-1.458642,0.471798,nan,26.109390,-0.473543,-0.903451,-3.438121,-0.903451,7.251241,8.709884,2.412598,1,-1.468642
327.882576,0.150000,-0.194343,0.556881,nan,24.271980,-3.377442,1.661073,2.760478,1.661073,8.011757,8.206100,2.025611,1,-0.344343
328.082493,0.210000,-0.163145,0.564980,nan,6.361369,-2.841554,0.564980,2.572802,0.564980,6.816075,6.979220,4.454999,1,-0.373145
328.286632,0.040000,-0.482258,0.389513,nan,4.433553,-1.889331,0.389513,2.233389,0.389513,5.266219,5.748477,6.233687,1,-0.522258
328.486517,-0.220000,0.900037,0.302133,nan,22.368736,-1.385692,0.302133,3.116823,0.302133,8.242645,7.342609,0.475453,1,1.120036
328.681476,-0.550000,0.558535,0.151904,nan,26.876627,0.512937,0.748460,1.491390,0.748460,8.077750,7.519216,0.286187,1,1.108535
328.881836,-0.660000,0.166340,0.288251,nan,42.670078,1.434407,0.288251,4.836339,0.288251,14.364661,14.198321,0.000000,1,0.826340
329.082782,-0.550000,0.573246,0.469588,nan,12.800174,1.778582,0.469588,4.921824,0.469588,7.188715,6.615469,0.832781,1,1.123246
329.281609,-0.730000,0.888129,0.359615,nan,14.600501,0.781051,0.359615,7.945894,0.359615,7.517561,6.629433,0.280349,1,1.618129
329.482394,-0.870000,0.981083,0.399637,nan,-26.314772,0.632111,4.245227,9.613975,4.245227,6.331790,5.350707,0.000000,1,1.851083
329.682488,-0.940000,1.766804,0.385319,nan,20.600132,0.202862,3.788113,8.506985,3.788113,7.630585,5.863781,1.223173,1,2.706804
329.881428,-1.070000,2.393912,0.344303,nan,15.212936,-0.802421,1.262197,2.294735,1.262197,7.363689,4.969778,0.887249,1,3.463912
330.081381,-1.150000,2.065263,0.199857,nan,4.525436,-1.089762,0.199857,6.703324,0.199857,5.716183,3.650920,3.055630,1,3.215263
330.294514,-1.170000,1.842863,0.010339,nan,37.602192,-0.618551,0.010339,0.837505,0.010339,15.242384,13.399521,0.000000,1,3.012863
330.481332,-0.780000,2.638094,-0.105984,nan,23.848454,-1.420647,0.733036,2.097551,0.733036,8.830100,6.192006,2.923494,1,3.418094
330.681382,-0.420000,2.751534,0.090377,nan,36.211491,-1.777753,0.598575,1.270495,0.598575,16.417171,13.665638,0.000000,1,3.171534
330.882796,-0.350000,3.228520,0.183953,nan,-3.919419,-2.713899,0.183953,-1.972321,0.183953,10.865476,7.636955,0.000000,1,3.578520
331.086508,-0.560000,1.921149,0.020167,nan,34.935558,-2.869721,0.020167,-2.162720,0.020167,14.706417,12.785268,0.000000,1,2.481149
331.282568,-0.770000,1.159160,0.071498,nan,33.048672,-1.869641,0.071498,-5.765227,0.071498,15.080269,13.921109,0.000000,1,1.929160
331.482568,-1.110000,0.866863,0.002151,nan,-25.831593,-0.815781,0.002151,-5.125136,0.002151,8.660861,7.793998,0.000000,1,1.976863
331.687656,-1.500000,0.150784,-0.143567,nan,-6.283379,-0.020552,-0.143567,-3.655510,-0.143567,9.161531,9.010748,0.000000,1,1.650784
331.883646,-2.340000,-0.980266,-0.236834,nan,0.680417,1.237800,-1.242279,-2.513613,-1.242279,11.517527,12.497793,0.000000,1,1.359734
332.082568,-3.480000,-1.271733,-0.492367,nan,-20.423746,1.596849,-1.488049,-2.489205,-1.488049,7.389140,8.660873,0.000000,1,2.208267
332.281601,-4.800000,-1.813315,-0.865486,nan,23.603279,0.379396,-0.413432,1.130137,-0.413432,12.781819,14.595134,0.000000,1,2.986686
332.482812,-6.260000,-2.458436,-1.040516,nan,21.057901,0.710731,-1.040516,0.720801,-1.040516,10.159062,12.617498,0.000000,1,3.801564
332.681488,-7.770000,-3.823843,-1.902604,nan,-12.218160,0.626472,-1.902604,0.105705,-1.902604,0.633610,4.457454,0.347047,1,3.946157
332.887640,-9.310000,-4.703175,-2.685322,nan,-1.000534,1.235707,-2.685322,0.519147,-2.685322,0.448565,5.151740,2.948475,1,4.606825
333.081606,-10.700000,-5.584074,-3.439726,nan,-5.405396,2.216772,-4.010262,-1.426339,-4.010262,-1.543898,4.040176,2.011901,1,5.115926
333.283474,-11.940000,-6.154548,-4.247114,nan,-5.936110,2.491294,-3.918535,-1.426339,-3.918535,-2.160396,3.994152,4.474531,1,5.785451
333.485687,-13.170000,-7.791649,-5.124662,nan,-3.790364,3.168632,-4.805992,-3.601641,-4.805992,-4.587653,3.203996,2.071353,1,5.378351
333.683557,-14.400000,-7.829762,-6.321600,nan,-2.827176,3.983809,-7.289411,-2.419526,-7.289411,-6.421567,1.408195,1.443259,1,6.570237
333.881464,-15.580000,-9.758728,-7.223608,nan,-4.387747,3.586961,-7.223608,-3.267664,-7.223608,-6.258718,3.500010,4.288393,1,5.821272
334.082608,-16.389999,-10.129216,-8.196917,nan,-33.195301,3.152525,-8.196917,-3.544556,-8.196917,-11.889976,-1.760759,2.993205,1,6.260783
334.283899,-16.730000,-9.668332,-9.019235,nan,10.573795,1.359758,-11.932340,-7.282763,-11.932340,-6.777061,2.891272,5.865416,1,7.061667
334.481486,-16.990000,-10.168217,-9.508538,nan,2.116127,-0.191562,-10.143779,-1.588101,-10.143779,-8.074563,2.093654,4.157089,1,6.821783
334.686783,-17.290001,-10.346781,-10.782497,nan,-9.585148,-1.943326,-10.782497,-0.888206,-10.782497,-9.871455,0.475326,1.327331,1,6.943220
334.884754,-17.590000,-11.390614,-11.269524,nan,-14.972859,-2.859695,-12.071352,-2.004572,-12.071352,-10.408813,0.981800,1.017913,1,6.199387
335.081483,-17.840000,-11.776258,-11.782184,nan,21.605347,-4.605145,-11.782184,-0.816635,-11.782184,-6.495773,5.280486,8.638359,1,6.063742
335.282593,-17.879999,-11.909030,-12.297979,nan,-9.450380,-4.759328,-12.297979,-0.319514,-12.297979,-10.989737,0.919293,0.031013,1,5.970969
335.481927,-17.860001,-11.655018,-12.775130,nan,-22.007587,-5.301874,-12.775130,0.511774,-12.775130,-11.623730,0.031288,1.189617,1,6.204983
335.683652,-17.920000,-12.725405,-13.680116,nan,-10.137637,-6.091952,-13.680116,2.049776,-13.680117,-9.404860,3.320544,1.729310,1,5.194595
335.882624,-17.990000,-12.756654,-14.049696,nan,20.077497,-7.452841,-14.047771,0.004814,-14.047771,-5.004349,7.752305,9.476878,1,5.233346
336.083568,-17.940001,-13.043105,-14.377620,nan,10.984566,-8.756351,-14.377620,-1.561785,-14.377620,-5.728446,7.314659,8.036036,1,4.896895
336.283497,-17.900000,-13.981234,-14.615075,nan,-18.395542,-9.507775,-14.615075,-2.098398,-14.615076,-8.927498,5.053736,1.070018,1,3.918766
336.483511,-17.889999,-14.719457,-14.790398,nan,-11.351773,-10.399506,-15.133823,-0.858566,-15.133822,-8.795666,5.923791,0.322824,1,3.170543
336.689508,-17.889999,-15.609870,-15.284234,nan,-3.707716,-10.812959,-15.284234,-0.858566,-15.284235,-8.098957,7.510913,0.125547,1,2.280129
336.881437,-17.870001,-16.415575,-15.098098,nan,1.832539,-10.902295,-16.278727,-2.983515,-16.278727,-6.635929,9.779646,3.111733,1,1.454426
337.082554,-17.790001,-17.229654,-15.071996,nan,-24.251431,-11.408878,-15.071996,-4.580612,-15.071996,-10.554392,6.675262,2.936655,1,0.560347
337.282567,-17.670000,-18.053934,-15.137049,nan,-37.531464,-11.831084,-15.428680,-5.501598,-15.428680,-11.855282,6.198652,2.435933,1,-0.383934
337.481717,-17.809999,-18.679064,-15.439304,nan,-20.734030,-12.273295,-18.170769,-6.828660,-18.170769,-9.689945,8.989119,7.138368,1,-0.869064
337.688714,-18.020000,-18.716934,-16.002047,nan,-38.942677,-12.138034,-16.002047,-6.828660,-16.002047,-14.040531,4.676403,0.802829,1,-0.696934
337.882604,-18.200001,-19.087534,-15.931198,nan,-23.165764,-12.898494,-15.931198,-3.981320,-15.931198,-10.537611,8.549923,2.641370,1,-0.887533
338.082616,-18.320000,-18.985180,-16.042997,nan,-35.487373,-12.542540,-17.486952,-3.609886,-17.486952,-12.786894,6.198286,2.549082,1,-0.665180
338.285509,-18.520000,-19.053247,-15.679832,nan,-33.055866,-13.756477,-16.090895,-1.114646,-16.090895,-13.236486,5.816761,1.683681,1,-0.533247
338.482893,-18.719999,-18.812210,-16.137043,nan,-37.543209,-14.697585,-16.137043,-2.177667,-16.137043,-13.797110,5.015100,4.502682,1,-0.092211
338.681679,-18.910000,-19.032686,-16.555880,nan,-34.515640,-14.312368,-16.555880,-0.318845,-16.555880,-14.497495,4.535192,4.201417,1,-0.122686
338.882664,-18.990000,-18.280199,-16.389791,nan,-32.663006,-14.697833,-15.980995,1.021991,-15.980995,-13.768541,4.511658,4.539268,1,0.709801
339.081711,-19.270000,-18.254009,-16.643427,nan,-37.187012,-14.654014,-16.643427,0.931339,-16.643427,-16.052641,2.201368,3.498907,1,1.015991
339.283218,-19.660000,-18.804644,-16.143576,nan,-30.663065,-13.484281,-16.838070,-0.590685,-16.838070,-15.682487,3.122157,5.144602,1,0.855356
339.484647,-19.780001,-18.103851,-16.517872,nan,-23.532049,-14.325120,-18.604689,-5.217042,-18.604689,-14.811651,3.292200,6.019340,1,1.676149
339.683560,-19.830000,-18.136200,-16.717552,nan,-26.357096,-14.726020,-16.717552,-5.322603,-16.717552,-15.860887,2.275313,3.264426,1,1.693800
339.882551,-19.780001,-17.912821,-16.703459,nan,-24.351038,-15.409287,-16.703459,-4.266239,-16.703459,-15.889489,2.023332,3.204088,1,1.867180
340.081737,-19.740000,-18.176960,-16.947615,nan,-35.452377,-16.963507,-16.947615,-2.956159,-16.947615,-16.466425,1.710535,4.031932,1,1.563040
340.317098,-19.740000,-18.323709,-16.352751,nan,-23.389038,-17.380245,-16.833126,-2.496304,-16.833126,-15.310534,3.013176,6.311387,1,1.416290
340.495686,-19.680000,-18.990973,-17.102430,nan,-27.710102,-16.888311,-17.102430,-2.496304,-17.102430,-15.559646,3.431327,6.479869,1,0.689028
340.681784,-19.450001,-19.886995,-17.574375,nan,-29.471680,-16.163586,-16.531021,-0.090744,-16.531021,-16.123854,3.763142,4.511195,1,-0.436995
340.882610,-19.450001,-20.696985,-17.694765,nan,-22.191774,-16.807842,-18.977030,-3.244244,-18.977030,-15.381590,5.315395,5.630699,1,-1.246984
341.083647,-18.980000,-20.079285,-18.189274,nan,-27.226460,-17.639347,-18.189274,-4.434741,-18.189274,-15.023230,5.056055,6.469618,1,-1.099285
341.288172,-18.469999,-19.486120,-17.478819,nan,-31.860125,-17.852636,-17.935677,-4.142108,-17.935677,-14.879251,4.606869,6.980247,1,-1.016121
341.482733,-18.160000,-18.967850,-18.008654,nan,-20.378901,-17.057932,-18.008654,-4.714607,-18.008654,-13.714438,5.253411,6.385060,1,-0.807850
341.682495,-18.040001,-18.814695,-17.958080,nan,-10.878661,-17.991096,-17.958080,-7.844310,-17.958080,-13.566775,5.247920,5.902943,1,-0.774694
341.883563,-18.000000,-18.624451,-17.717833,nan,-18.886915,-18.483597,-17.717833,-7.844310,-17.717833,-13.672600,4.951851,4.159731,1,-0.624451
342.081463,-18.219999,-19.132647,-17.697687,nan,-17.951052,-19.062099,-17.697687,-7.966081,-17.697687,-13.600553,5.532094,4.469193,1,-0.912647
342.286806,-18.450001,-19.161253,-16.985931,nan,-10.224913,-19.473017,-17.641283,-5.853457,-17.641283,-13.160075,6.001178,5.132144,1,-0.711252
342.481437,-18.639999,-19.266546,-17.519499,nan,-11.187096,-19.817114,-17.519499,-5.713800,-17.519499,-12.958798,6.307748,6.665300,1,-0.626547
342.682538,-18.870001,-19.747643,-17.682074,nan,-18.979017,-19.820999,-17.682074,-5.229703,-17.682074,-14.346464,5.401178,5.013792,1,-0.877642
342.885635,-19.070000,-19.994532,-17.802973,nan,-6.738240,-19.379015,-17.802973,-5.229703,-17.802973,-12.787914,7.206617,5.763684,1,-0.924532
343.082892,-19.260000,-19.566023,-17.742519,nan,-4.480590,-19.631966,-17.742519,-5.229703,-17.742519,-13.538322,6.027700,2.206199,1,-0.306023
343.319068,-19.420000,-20.398485,-17.729017,nan,-2.343019,-19.720295,-17.729017,-4.023956,-17.729017,-13.369901,7.028584,3.312726,1,-0.978485
343.481600,-19.650000,-19.824018,-17.359522,nan,-7.752837,-19.985519,-17.805107,-0.773745,-17.805107,-14.509327,5.314692,2.865504,1,-0.174019
343.681693,-20.139999,-19.664557,-17.860991,nan,-8.187731,-19.451777,-18.495586,-1.586491,-18.495586,-13.926597,5.737960,3.731231,1,0.475443
343.881564,-20.590000,-20.121201,-17.982264,nan,-1.567327,-17.899033,-17.982264,-1.055557,-17.982264,-14.103974,6.017226,3.223036,1,0.468800
344.082619,-20.990000,-21.039778,-18.195942,nan,-12.804870,-16.727917,-18.195942,-1.639614,-18.195942,-14.767015,6.272763,5.625221,1,-0.049778
344.307830,-21.209999,-20.244246,-18.386005,nan,-11.589600,-16.419270,-18.386005,-2.972461,-18.386005,-15.342242,4.902003,4.509508,1,0.965754
344.481747,-21.260000,-19.477427,-18.445343,nan,-11.274590,-16.437489,-18.445343,-2.972461,-18.445343,-14.128698,5.348728,6.606505,1,1.782574
344.683621,-21.410000,-19.413916,-18.756077,nan,-14.304009,-16.447744,-18.756077,1.465165,-18.756077,-14.868233,4.545683,6.397065,1,1.996084
344.884503,-21.400000,-18.824963,-19.093237,nan,-27.043299,-17.385839,-17.421539,4.179242,-17.421539,-15.862598,2.962364,5.474137,1,2.575037
345.086797,-20.870001,-19.041471,-19.130039,nan,-18.019781,-18.057873,-19.130039,2.722596,-19.130039,-14.898725,4.142747,6.212591,1,1.828529
345.334524,-19.809999,-18.183619,-18.991495,nan,-21.190882,-19.031616,-18.991495,2.019815,-18.991495,-13.767513,4.416105,4.194736,1,1.626381
345.483565,-18.230000,-18.438387,-19.029442,nan,-19.404865,-18.777147,-19.029442,4.586352,-19.029442,-12.126440,6.311947,5.954125,1,-0.208387
345.682569,-16.379999,-16.562868,-18.759848,nan,-25.030262,-20.428558,-18.759848,4.119576,-18.759848,-9.507391,7.055477,7.522285,1,-0.182869
345.881409,-14.410000,-16.503731,-18.284580,nan,-18.977852,-20.408909,-18.284580,2.064342,-18.284580,-8.007922,8.495809,5.411056,1,-2.093731
346.085650,-12.440000,-14.759540,-17.716776,nan,-23.331902,-21.323040,-17.716776,1.424189,-17.716776,-5.068213,9.691326,5.924862,1,-2.319540
346.339784,-10.550000,-13.247031,-17.012007,nan,-26.564873,-22.907518,-17.012007,1.572997,-17.012007,-3.458339,9.788692,4.424400,1,-2.697031
346.486777,-8.660000,-13.069382,-16.487963,nan,-21.573727,-22.986576,-16.487963,2.554936,-16.487963,-1.150753,11.918629,5.047922,1,-4.409382
346.684518,-6.770000,-11.986399,-15.469074,nan,-15.085362,-21.908566,-15.469074,0.806691,-15.469073,1.281708,13.268107,3.822272,1,-5.216399
346.888508,-5.270000,-11.330461,-14.490830,nan,-14.188992,-21.708248,-14.490830,1.889899,-14.490831,3.277484,14.607944,5.994800,1,-6.060461
347.082498,-3.920000,-10.721094,-13.277971,nan,-16.076563,-20.649214,-12.874385,1.008966,-12.874385,3.988057,14.709151,4.065464,1,-6.801094
347.282860,-2.760000,-10.796459,-12.113078,nan,-9.364863,-20.095854,-12.113078,2.396285,-12.113078,6.371698,17.168158,4.039543,1,-8.036459
347.485471,-2.250000,-10.441284,-11.447112,nan,-4.934376,-17.678551,-11.447112,2.396285,-11.447112,7.137552,17.578836,4.144143,1,-8.191284
347.684504,-1.910000,-9.675146,-9.962233,nan,3.014023,-15.943002,-9.962233,2.026694,-9.962233,7.193244,16.868389,3.490440,1,-7.765146
347.882482,-1.560000,-9.213904,-8.908709,nan,1.318501,-13.585827,-8.908709,2.159752,-8.908709,7.208493,16.422398,3.777497,1,-7.653904
348.082744,-1.320000,-9.825263,-7.866762,nan,4.907362,-10.577788,-7.866762,3.010188,-7.866762,8.085208,17.910471,4.549350,1,-8.505263
348.282484,-1.170000,-9.524979,-7.106253,nan,12.197578,-9.051928,-7.106253,4.640136,-7.106253,8.511434,18.036411,3.393523,1,-8.354979
348.481423,-1.230000,-9.530571,-6.409773,nan,-8.026223,-8.324970,-6.409773,1.398671,-6.409773,7.092927,16.623499,5.585693,1,-8.300571
348.687736,-1.370000,-8.864232,-5.469222,nan,3.411353,-7.571592,-5.469222,1.589231,-5.469222,7.803820,16.668053,4.056440,1,-7.494232
348.881623,-1.500000,-8.146229,-5.105128,nan,7.184618,-7.013883,-5.105128,0.196214,-5.105128,7.543067,15.689295,3.555520,1,-6.646229
349.081420,-1.760000,-8.162574,-4.492565,nan,14.329600,-5.675666,-3.518565,2.434999,-3.518565,7.918352,16.080925,4.145043,1,-6.402574
349.282879,-1.870000,-7.785340,-4.221383,nan,9.121534,-4.480676,-4.221383,2.434999,-4.221383,7.226672,15.012012,4.374665,1,-5.915340
349.483821,-1.980000,-6.428009,-3.918741,nan,15.298744,-4.108622,-4.180092,-0.653378,-4.180092,8.440203,14.868212,5.183740,1,-4.448009
349.681710,-1.970000,-6.077518,-3.286463,nan,7.691106,-3.883554,-4.090916,-1.422855,-4.090916,6.904569,12.982086,1.942074,1,-4.107517
349.884500,-1.920000,-6.101242,-3.043323,nan,2.406020,-3.591717,-3.043323,1.049019,-3.043323,7.262748,13.363989,2.491658,1,-4.181242
350.083499,-2.300000,-5.611162,-2.824538,nan,7.864285,-3.161705,-2.288227,1.340779,-2.288227,7.698668,13.309830,4.669410,1,-3.311162
350.295531,-2.690000,-5.572647,-2.639376,nan,1.301775,-3.506480,-2.639376,1.297315,-2.639376,6.114649,11.687296,2.931880,1,-2.882647
350.480410,-2.650000,-5.936365,-2.670291,nan,-5.381629,-3.528302,-2.670291,2.651894,-2.670291,6.543127,12.479491,4.632800,1,-3.286365
350.680548,-2.380000,-5.181245,-2.656731,nan,1.016638,-4.410108,-2.656731,3.065202,-2.656731,6.168310,11.349555,5.069126,1,-2.801245
350.879810,-2.170000,-4.728237,-2.615925,nan,4.596297,-3.764767,-2.615925,2.409482,-2.615925,7.407193,12.135429,4.202242,1,-2.558237
351.083561,-2.140000,-4.274853,-2.377821,nan,-3.955089,-3.320734,-2.377821,2.628966,-2.377821,6.510696,10.785549,1.431297,1,-2.134853
351.281739,-2.100000,-2.268096,-2.216606,nan,2.507690,-4.875895,-0.409297,4.518271,-0.409297,8.031414,10.299510,3.479283,1,-0.168096
351.482505,-1.950000,-1.423612,-2.200242,nan,-4.306834,-4.012853,-2.200242,5.330504,-2.200242,7.703950,9.127563,2.073806,1,0.526388
351.680496,-1.700000,-0.975246,-1.833499,nan,3.685764,-4.427855,-1.833499,5.330504,-1.833499,7.875355,8.850601,2.170497,1,0.724755
351.884508,-1.790000,-0.788587,-2.057468,nan,-1.021225,-3.169266,-2.057468,3.324564,-2.057468,8.293520,9.082108,3.650198,1,1.001413
352.081502,-1.750000,-1.016092,-1.876533,nan,-14.268139,-3.327001,-1.876533,3.483117,-1.876533,6.658730,7.674822,3.043073,1,0.733908
352.281426,-1.500000,-1.849399,-1.767940,nan,-0.766652,-2.678312,-1.767940,0.372146,-1.767940,8.816091,10.665489,3.975183,1,-0.349399
352.485280,-1.190000,-2.127066,-1.716698,nan,-3.946326,-1.750644,-1.803165,-0.216168,-1.803165,8.605211,10.732277,3.373770,1,-0.937066
352.681542,-0.980000,-2.422249,-1.593666,nan,-5.597478,-1.296901,-1.593666,1.210799,-1.593666,8.553802,10.976050,3.091446,1,-1.442249
352.881558,-0.760000,-2.565777,-1.428841,nan,-2.679181,-0.878414,-1.555245,0.956861,-1.555245,8.702335,11.268112,4.913476,1,-1.805777
353.081847,-0.590000,-2.684349,-1.257619,nan,2.551490,-0.695411,-1.257619,-0.410814,-1.257619,9.820848,12.505197,5.043428,1,-2.094349
353.284643,-0.470000,-2.447937,-1.060613,nan,-10.659902,-1.798445,-1.060613,0.199668,-1.060613,8.909172,11.357109,3.181946,1,-1.977937
353.479528,-0.330000,-1.481679,-0.922309,nan,-4.373038,-1.903075,-0.922309,0.729113,-0.922309,9.131862,10.613541,5.237386,1,-1.151679
353.680856,-0.540000,-1.584255,-0.731371,nan,-9.982694,-1.522296,-0.731371,-1.906507,-0.731371,8.259252,9.843507,3.114165,1,-1.044255
353.883512,-1.060000,-1.618670,-0.757286,nan,-5.928285,0.348059,-0.757286,-2.121841,-0.757286,8.222734,9.841404,3.382806,1,-0.558670
354.079496,-1.460000,-2.127761,-0.709196,nan,0.236037,0.636450,-0.862535,-0.383347,-0.862535,8.485218,10.612979,4.759722,1,-0.667761
354.279838,-1.550000,-3.160864,-0.695301,nan,-16.894764,1.148857,-0.695301,-0.538632,-0.695301,6.086693,9.247558,3.953499,1,-1.610864
354.482498,-1.480000,-2.490899,-0.704744,nan,3.995072,1.580756,-0.704744,-2.109031,-0.704744,7.940918,10.431817,4.646122,1,-1.010899
354.686507,-1.310000,-1.716643,-0.635110,nan,-4.550373,1.551281,-2.460587,-4.563693,-2.460587,7.368516,9.085159,3.397886,1,-0.406643
354.880755,-1.140000,-2.549110,-0.575475,nan,-6.128956,0.808901,-0.575475,-4.692359,-0.575475,7.628330,10.177441,5.576960,1,-1.409110
355.081795,-0.520000,-2.683342,-0.530350,nan,-19.502554,0.154646,-3.031997,-6.254118,-3.031997,7.067003,9.750345,4.294033,1,-2.163342
355.283782,0.620000,-1.345649,-0.296567,nan,-11.752329,-0.556129,-2.082451,-4.464709,-2.082451,8.936711,10.282360,2.841462,1,-1.965649
355.479612,2.080000,-0.054477,-0.176760,nan,-0.729887,-1.452349,-0.176760,-2.749571,-0.176760,10.611213,10.665690,1.830085,1,-2.134477
355.680849,3.830000,2.481522,0.192536,nan,-10.081808,-2.834357,-1.574758,-4.418236,-1.574758,12.547620,10.066097,4.188822,1,-1.348478
355.879523,5.470000,3.176697,0.777611,nan,11.634743,-2.443260,0.777611,-2.576976,0.777611,15.810790,12.634093,4.209517,1,-2.293303
356.081494,7.120000,3.591693,1.398765,nan,-11.776478,-3.597996,1.398765,-4.047221,1.398765,16.044527,12.452833,2.899060,1,-3.528306
356.284634,8.570000,4.491022,2.399122,nan,13.794298,-3.207425,2.399122,-4.117440,2.399122,18.943836,14.452814,2.855207,1,-4.078978
356.480510,9.890000,5.274717,2.671149,nan,8.133655,-3.111108,2.671149,-2.530488,2.671149,19.554573,14.279856,1.589901,1,-4.615283
356.680514,11.050000,5.687129,4.104617,nan,2.753807,-2.608039,4.104617,-3.319376,4.104617,21.391375,15.704246,2.780704,1,-5.362871
356.879452,12.170000,6.752997,4.865102,nan,13.357605,-2.810947,4.865102,-3.030119,4.865102,23.898361,17.145365,3.372461,1,-5.417003
357.083498,13.280000,7.420529,6.009669,nan,18.626682,-2.135087,6.009669,-1.366172,6.009669,25.493273,18.072744,3.886356,1,-5.859471
357.280547,14.300000,7.787343,7.128696,nan,18.470304,-0.809915,7.128696,-0.802255,7.128695,25.965176,18.177834,1.255005,1,-6.512658
357.484461,15.200000,8.090600,7.529921,nan,19.361368,-0.514840,7.529921,0.842200,7.529921,27.002552,18.911953,0.370077,1,-7.109400
357.678665,15.570000,7.834196,8.959161,nan,23.640278,1.530487,8.959161,-4.165112,8.959161,29.536545,21.702349,3.214327,1,-7.735804
357.879770,15.920000,9.667800,9.739361,nan,20.484440,2.359417,9.482824,-4.050094,9.482824,28.794609,19.126808,1.028152,1,-6.252200
358.079693,16.290001,10.980844,10.705791,nan,37.790913,2.801257,10.705791,-1.170993,10.705791,32.018635,21.037790,0.089722,1,-5.309156
358.279469,16.410000,10.208064,11.605841,nan,21.597034,4.917398,11.312603,-0.733094,11.312603,30.603039,20.394974,0.704977,1,-6.201936
358.479691,16.430000,10.552797,11.987849,nan,27.278206,4.991699,11.987849,-0.733094,11.987849,30.532845,19.980047,2.899771,1,-5.877203
358.681912,16.400000,11.707817,12.959487,nan,27.201296,4.192862,13.973989,2.536255,13.973989,31.358738,19.650921,2.413689,1,-4.692183
358.880868,16.590000,13.293614,13.576239,nan,17.768688,4.365030,13.576239,3.095089,13.576239,29.643755,16.350140,0.638218,1,-3.296386
359.086509,16.540001,14.017673,13.791057,nan,25.870287,5.819262,13.791057,1.052691,13.791057,31.060747,17.043076,0.121267,1,-2.522328
359.280249,16.440001,13.184412,14.269913,nan,-5.382482,6.417193,14.269913,-2.202821,14.269913,27.981592,14.797180,1.149147,1,-3.255589
359.485328,16.430000,13.295391,14.042876,nan,5.125358,8.020642,14.373536,-2.237668,14.373537,27.723246,14.427855,1.859322,1,-3.134609
359.685690,16.430000,13.744603,14.739836,nan,13.502685,8.869683,14.355140,-0.961739,14.355139,31.400566,17.655964,3.219526,1,-2.685397
359.885517,16.379999,13.395316,14.844223,nan,12.040850,9.536433,14.925919,-1.151516,14.925919,29.152369,15.757052,0.564245,1,-2.984683
360.079485,16.400000,13.731837,15.357494,nan,3.542450,11.304770,15.357494,-1.559337,15.357495,28.477703,14.745866,1.058786,1,-2.668162
360.279480,16.330000,14.221704,15.464536,nan,3.441830,11.006491,15.464536,-2.315317,15.464536,28.242735,14.021030,0.886084,1,-2.108295
360.493011,16.309999,14.699968,15.022188,nan,14.024629,12.085958,15.487634,-0.977160,15.487635,29.863377,15.163408,0.428049,1,-1.610031
